tract_id,tract_name,noise_mean_db,noise_max_db,noise_min_db
6073019210,192.1,51.13623482840402,60.468849182128906,45.52911376953125
6073020036,200.36,60.21728632159905,84.93318176269531,45.0419921875
6073019305,193.05,53.22317603326613,73.6191635131836,45.21268844604492
6073019304,193.04,55.04340106225296,71.80413055419922,45.03109359741211
6073019209,192.09,53.88513304455446,80.05180358886719,45.00510787963867
6073020813,208.13,51.876977152899826,64.75961303710938,45.03791046142578
6073016706,167.06,56.451466527478445,68.13314056396484,45.17063903808594
6073016404,164.04,59.772260974702384,83.24693298339844,45.0528564453125
6073009109,91.09,53.09420855978261,62.88919448852539,45.087989807128906
6073007402,74.02,54.329792194538285,71.9755630493164,45.011962890625
6073016621,166.21,52.1087285431338,64.24064636230469,45.17195892333984
6073016620,166.2,51.85336716110642,64.24064636230469,45.05963134765625
6073016813,168.13,58.30443512991573,80.59942626953125,45.010589599609375
6073016812,168.12,59.83077500594672,82.24015045166016,45.00922393798828
6073016704,167.04,58.74592972395023,83.12178039550781,45.00510787963867
6073018805,188.05,56.3488595971564,81.77825164794922,45.00373840332031
6073016619,166.19,58.34526630022744,83.85249328613281,45.0064811706543
6073018804,188.04,52.795626721763085,78.15511322021484,45.02153778076172
6073018525,185.25,56.51981801835318,78.44041442871094,45.05149841308594
6073018524,185.24,55.73972486413044,79.38219451904297,45.05963134765625
6073018522,185.22,52.304085251606,76.32456970214844,45.01606750488281
6073017067,170.67,54.830238655821915,74.02777099609375,45.063697814941406
6073019811,198.11,57.49294992854226,78.05704498291016,45.00922393798828
6073018620,186.2,,,
6073018619,186.19,52.170731149341144,63.832763671875,45.02153778076172
6073018617,186.17,52.25516764322917,55.84217834472656,45.63955307006836
6073018618,186.18,51.35049819946289,58.88572692871094,46.12995529174805
6073018622,186.22,51.653082770270274,62.44771957397461,45.18645477294922
6073018520,185.2,58.947985979087456,79.47630310058594,45.00922393798828
6073018523,185.23,55.29375,79.75983428955078,45.01333236694336
6073018521,185.21,54.97544049202128,77.30459594726562,45.011962890625
6073017071,170.71,55.702447916666664,83.0706787109375,45.01470184326172
6073008381,83.81,51.675130208333336,60.88490295410156,45.06098937988281
6073017063,170.63,57.12887193448024,83.662353515625,45.010589599609375
6073017065,170.65,51.34593963623047,57.3423957824707,46.64265441894531
6073017064,170.64,52.655962382277394,56.49529266357422,45.13750076293945
6073017061,170.61,53.472133010969976,61.30012130737305,45.00099182128906
6073017060,170.6,53.00585452853598,61.29045104980469,45.02973175048828
6073008376,83.76,56.36793173513105,83.17018127441406,45.01606750488281
6073008375,83.75,56.75404947916667,80.78819274902344,45.04742431640625
6073017058,170.58,63.43973020017406,86.81331634521484,45.06504821777344
6073008372,83.72,53.41168038504464,59.424049377441406,45.24395751953125
6073008374,83.74,57.44882581360947,81.84123229980469,45.03791046142578
6073008369,83.69,60.04013488836825,86.87350463867188,45.040626525878906
6073008370,83.7,54.87199749862938,82.33757019042969,45.01606750488281
6073020041,200.41,52.61843039772727,61.65541076660156,45.087989807128906
6073020037,200.37,56.593552853579816,83.39649963378906,45.02700424194336
6073019810,198.1,53.84262883493915,76.16160583496094,45.01470184326172
6073017406,174.06,60.35721847004479,86.5715103149414,45.01333236694336
6073017405,174.05,61.10902287409856,86.95130920410156,45.07181167602539
6073017307,173.07,54.353802083333335,72.63398742675781,45.04335021972656
6073017408,174.08,55.54443098262032,83.34855651855469,45.02290725708008
6073017407,174.07,54.19099204730832,80.21189880371094,45.00099182128906
6073008378,83.78,56.07164884868421,73.65113067626953,45.09336853027344
6073017050,170.5,55.470404411764704,75.7668685913086,45.00236511230469
6073017813,178.13,55.64004067508499,83.27359008789062,45.00236511230469
6073990100,9901.0,,,
6073017054,170.54,57.6592558492201,76.66798400878906,45.10276794433594
6073017053,170.53,52.498874927995395,59.71461486816406,45.1014289855957
6073010015,100.15,57.51503144250513,84.62696838378906,45.00236511230469
6073020810,208.1,54.22314654063786,66.85562896728516,45.00785446166992
6073021900,219.0,58.75842391304348,88.24320983886719,45.01470184326172
6073020026,200.26,56.05934814852701,85.6796646118164,45.00236511230469
6073020028,200.28,56.61750234801912,74.89817810058594,45.0064811706543
6073013421,134.21,52.608993429221854,62.38798522949219,45.21138000488281
6073020811,208.11,53.90747147817461,62.946868896484375,45.0324592590332
6073021206,212.06,59.43228486283475,80.2407455444336,45.011962890625
6073017051,170.51,54.391471449487554,75.78180694580078,45.04335021972656
6073017109,171.09,55.440805998817964,73.64175415039062,45.00236511230469
6073019809,198.09,52.18912846306068,74.43888854980469,45.01743698120117
6073020029,200.29,58.49319765717675,87.29246520996094,45.00236511230469
6073020309,203.09,60.36265910574413,87.16170501708984,45.00510787963867
6073021205,212.05,58.40191719338354,80.374267578125,45.00236511230469
6073000400,4.0,55.8858322251773,83.93048095703125,45.0419921875
6073000500,5.0,56.48979964717742,83.78398132324219,45.01743698120117
6073000600,6.0,58.00592981557377,84.99274444580078,45.00510787963867
6073003103,31.03,52.639883365271224,65.52059936523438,45.07316207885742
6073003105,31.05,52.365774972098215,61.82414627075195,45.00785446166992
6073002902,29.02,58.14391129740169,74.32328033447266,45.020172119140625
6073002903,29.03,57.09288930084746,78.47140502929688,45.00510787963867
6073019903,199.03,50.16991077769887,57.481101989746094,45.00785446166992
6073017022,170.22,58.51041166826616,88.00373077392578,45.040626525878906
6073009901,99.01,51.916186286407765,67.27459716796875,45.01606750488281
6073017045,170.45,55.78023608265027,76.06810760498047,45.00373840332031
6073013503,135.03,57.44282322303921,78.76390838623047,45.01606750488281
6073020017,200.17,55.51220299586777,84.14806365966797,45.0324592590332
6073015403,154.03,52.132660800970875,59.790016174316406,45.011962890625
6073010103,101.03,56.49841261942675,81.72310638427734,45.00236511230469
6073018504,185.04,58.51614266979569,87.53429412841797,45.01470184326172
6073020801,208.01,56.004351061076605,76.3749008178711,45.00373840332031
