zcta,median_household_income,poverty_rate,unemployment_rate
27603,90484.0,6.1,65.2
27604,70375.0,10.2,65.3
27605,71096.0,1.0,69.3
27606,78371.0,8.9,67.1
27607,96775.0,6.2,57.8
27608,162188.0,0.7,64.0
27609,83065.0,4.6,69.6
27610,67932.0,12.1,65.5
27612,95988.0,3.1,70.4
27613,123966.0,3.2,70.7
27614,128834.0,5.8,60.5
27615,112754.0,3.3,63.8
27616,83565.0,6.5,71.5
27617,110034.0,3.0,76.0
27695,,,22.2
27697,,,
27701,69740.0,12.1,69.0
27703,89317.0,7.2,66.3
27704,69668.0,9.7,62.2
27705,73066.0,8.9,59.6
27707,74406.0,8.9,63.8
27708,,,34.5
27709,,,
27712,91331.0,5.1,59.3
27713,100676.0,5.1,74.0
27801,44884.0,27.5,53.6
27803,60124.0,9.6,53.8
27804,61359.0,7.7,57.9
27805,52679.0,4.8,51.4
27806,45809.0,27.0,43.2
27807,80382.0,8.7,58.4
27808,90472.0,6.0,59.0
27809,88750.0,2.0,61.1
27810,51277.0,14.4,37.4
27812,53268.0,9.4,51.5
27813,49267.0,18.3,53.6
27814,77368.0,7.1,46.1
27815,,,
27816,33718.0,7.5,31.4
27817,77017.0,13.7,54.5
27818,58478.0,4.1,51.5
27819,38776.0,64.7,40.4
27820,50909.0,18.8,60.3
27821,,0.0,29.3
27822,63703.0,12.2,52.5
27823,34940.0,27.2,41.5
27824,42589.0,37.9,62.5
27825,43750.0,50.0,75.3
27826,,15.9,11.5
27827,96144.0,0.0,95.5
27828,49940.0,18.9,53.7
27829,58277.0,20.8,33.9
27830,54129.0,12.9,53.2
27831,36136.0,23.4,43.6
27832,52194.0,20.3,45.3
27834,48935.0,17.0,56.7
27837,69830.0,10.5,60.2
27839,48094.0,11.6,37.3
27840,37857.0,10.8,30.5
27841,21667.0,0.0,15.8
27842,91202.0,16.3,37.0
27843,69306.0,19.3,62.7
27844,39076.0,21.9,43.1
27845,48707.0,12.1,42.2
27846,55147.0,9.2,48.8
27847,62205.0,17.1,66.7
27849,46594.0,34.4,45.4
27850,65672.0,10.4,47.9
27851,66750.0,11.2,57.7
27852,55921.0,8.8,49.7
27853,,4.8,71.1
27855,42938.0,22.5,47.3
27856,66510.0,11.2,56.0
27857,61389.0,7.1,50.9
27858,59713.0,7.8,56.7
27860,62083.0,6.4,62.6
27861,28681.0,54.3,37.6
27862,53333.0,4.2,48.0
27863,77933.0,11.2,61.8
27864,64201.0,6.4,54.1
27865,72708.0,2.1,60.9
27866,63036.0,0.0,68.7
27869,43301.0,7.5,46.4
27870,49502.0,16.7,51.9
27871,46172.0,12.6,47.4
27872,39167.0,7.0,50.7
27873,25625.0,20.0,51.6
27874,33250.0,14.3,34.3
27875,21991.0,34.2,25.0
27876,51040.0,10.8,53.9
27877,,,
27878,53382.0,21.6,69.2
27879,32500.0,25.3,43.4
27880,79375.0,2.2,58.3
27881,,0.0,71.9
27882,52691.0,5.0,44.9
27883,61185.0,17.7,56.1
27884,64306.0,21.4,54.5
27885,59784.0,10.0,42.0
27886,52850.0,16.9,52.9
27888,55167.0,10.1,61.7
27889,53179.0,13.9,53.5
27890,36875.0,27.1,45.0
27891,67942.0,8.6,56.2
27892,48223.0,16.8,56.4
27893,42810.0,23.6,48.5
27896,75696.0,3.4,63.4
27897,56694.0,21.7,38.3
27909,66732.0,8.1,53.9
27910,43144.0,14.3,49.3
27915,35365.0,22.5,56.0
27916,79329.0,0.0,51.8
27917,,50.9,55.4
27919,102883.0,6.6,64.4
27920,,4.1,65.6
27921,94473.0,2.8,62.8
27922,49250.0,13.4,51.3
27923,69289.0,15.5,59.3
27924,72469.0,0.8,62.4
27925,41522.0,13.5,42.3
27926,57333.0,8.1,58.3
27927,120568.0,4.1,42.4
27928,65625.0,17.4,45.9
27929,132713.0,2.5,64.0
27932,53490.0,18.9,52.7
27935,82115.0,4.3,51.2
27936,43846.0,2.8,73.7
27937,70086.0,10.8,50.3
27938,65217.0,0.0,43.6
27939,62463.0,3.9,63.6
27941,50893.0,11.6,42.1
27942,44271.0,16.2,49.7
27943,57188.0,0.0,81.6
27944,67938.0,5.7,48.5
27946,74421.0,7.1,59.8
27947,78125.0,0.0,70.7
27948,86193.0,4.7,60.6
27949,120662.0,0.7,56.0
27950,88250.0,3.7,66.6
27953,53250.0,29.4,55.1
27954,80587.0,5.8,55.4
27956,,0.0,72.1
27957,36875.0,0.0,48.0
27958,112177.0,4.1,63.8
27959,91264.0,0.0,55.9
27960,77583.0,11.4,58.5
27962,41774.0,23.3,40.4
27964,,5.8,86.4
27965,63542.0,11.1,51.0
27966,78507.0,1.3,71.0
27967,,0.0,15.4
27968,,0.0,92.0
27969,,0.0,85.6
27970,37578.0,29.2,34.0
27972,,0.0,66.3
27973,86375.0,12.6,71.2
27974,80395.0,0.0,66.0
27976,91314.0,13.1,59.0
27978,60192.0,0.0,53.7
27979,63170.0,11.2,52.5
27980,66111.0,1.7,56.3
27981,88750.0,4.0,77.8
27982,,0.0,0.0
27983,44441.0,13.6,32.7
27985,63233.0,17.4,59.7
27986,49784.0,15.4,34.1
28001,54804.0,13.4,54.8
28006,51932.0,2.4,50.4
28007,60648.0,8.3,63.5
28009,53145.0,14.0,51.7
28012,83391.0,4.1,60.5
28016,57147.0,9.5,52.6
28017,,,17.9
28018,50727.0,12.7,47.4
28019,,,
28020,59978.0,6.7,62.8
28021,63429.0,10.9,54.9
28023,62257.0,10.1,57.8
28024,,100.0,0.0
28025,79545.0,8.8,62.9
28027,92219.0,7.0,67.6
28031,113368.0,4.7,62.9
28032,60924.0,6.9,58.3
28033,78458.0,5.5,59.5
28034,62083.0,6.3,63.3
28036,156496.0,4.7,60.7
28037,111703.0,3.2,60.1
28039,,0.0,15.6
28040,58816.0,4.3,54.6
28041,,,0.0
28042,20833.0,52.8,42.9
28043,42276.0,19.4,56.8
28052,49643.0,20.8,54.3
28054,61035.0,10.5,60.3
28056,90427.0,6.4,66.1
28071,93354.0,9.9,65.5
28072,93125.0,0.0,67.2
28073,52557.0,18.1,51.2
28074,,,100.0
28075,144288.0,4.5,63.5
28076,,0.0,26.7
28077,31366.0,32.5,34.5
28078,120831.0,2.1,70.6
28079,100516.0,5.6,68.3
28080,71997.0,3.6,66.8
28081,71665.0,9.2,64.9
28083,66257.0,11.6,60.7
28086,62414.0,13.2,58.3
28088,59872.0,7.5,59.6
28089,75000.0,16.7,11.6
28090,57714.0,6.2,53.6
28091,52917.0,13.8,52.4
28092,60984.0,12.9,57.7
28097,76594.0,9.2,55.0
28098,53000.0,16.5,59.8
28101,111042.0,4.2,60.9
28102,,65.6,30.2
28103,76924.0,6.0,62.5
28104,138017.0,3.5,66.7
28105,108190.0,5.0,65.6
28107,105122.0,3.0,66.0
28108,,0.0,52.9
28109,31208.0,41.4,33.4
28110,83480.0,7.5,64.2
28112,80495.0,7.1,60.9
28114,60500.0,4.7,53.1
28115,87787.0,6.8,64.0
28117,112976.0,2.7,64.3
28119,50194.0,19.4,49.9
28120,78231.0,9.9,60.8
28124,80778.0,6.3,58.9
28125,85739.0,0.0,62.1
28127,69125.0,11.9,49.5
28128,53818.0,5.8,56.3
28129,69906.0,3.2,59.6
28133,46549.0,5.8,52.9
28134,85681.0,10.9,68.7
28135,66920.0,13.9,39.0
28136,83304.0,0.0,84.8
28137,67163.0,11.2,56.2
28138,66896.0,1.1,60.1
28139,56558.0,11.5,48.6
28144,52568.0,18.9,48.8
28146,69279.0,8.5,57.1
28147,65060.0,18.3,57.0
28150,55832.0,12.2,52.4
28152,57806.0,14.1,57.7
28159,63036.0,8.2,50.0
28160,40868.0,21.1,40.7
28163,72386.0,12.0,62.6
28164,79728.0,6.8,60.0
28166,93511.0,2.4,67.0
28167,59732.0,9.1,55.1
28168,61220.0,12.2,53.9
28169,,0.0,24.5
28170,39548.0,21.3,50.0
28173,150597.0,3.5,65.9
28174,71136.0,12.5,54.9
28202,105889.0,9.5,78.4
28203,104696.0,6.0,85.5
28204,92054.0,6.6,79.8
28205,75622.0,13.0,74.1
28206,61818.0,9.7,71.9
28207,217204.0,0.0,54.6
28208,55431.0,15.6,60.8
28209,101873.0,5.1,79.8
28210,100824.0,7.6,70.2
28211,132917.0,5.9,64.6
28212,52723.0,12.0,66.6
28213,58146.0,13.2,66.7
28214,86447.0,8.0,67.2
28215,71162.0,12.2,66.3
28216,65795.0,11.0,67.9
28217,64028.0,15.4,71.7
28223,,,30.9
28226,118606.0,3.6,64.9
28227,77115.0,8.3,63.3
28244,,,
28262,69231.0,6.3,72.5
28269,81517.0,6.3,71.0
28270,131667.0,5.0,66.9
28273,87350.0,6.7,73.1
28274,,,38.8
28277,128627.0,2.9,68.9
28278,125470.0,2.1,73.6
28280,,,
28282,,,
28301,39198.0,20.6,46.0
28303,58223.0,12.5,49.7
28304,58563.0,14.2,53.6
28305,78148.0,12.2,50.7
28306,67544.0,11.7,52.0
28307,51420.0,9.7,18.1
28308,,,4.0
28310,,,4.5
28311,62170.0,16.0,48.6
28312,67754.0,13.2,49.7
28314,62249.0,13.5,51.7
28315,77418.0,3.2,58.6
28318,56439.0,10.8,55.8
28320,57500.0,10.3,46.6
28323,69095.0,11.3,51.1
28325,54375.0,2.4,60.2
28326,75431.0,13.6,43.9
28327,87434.0,6.9,53.8
28328,52942.0,16.9,53.7
28330,,100.0,0.0
28331,,0.0,16.4
28332,77250.0,6.7,49.1
28333,50188.0,20.6,58.0
28334,53036.0,11.0,55.5
28337,36227.0,17.9,45.0
28338,58532.0,13.9,56.6
28339,50313.0,11.8,55.7
28340,39746.0,22.3,40.9
28341,57431.0,22.6,52.1
28342,138125.0,0.0,34.6
28343,29306.0,30.4,55.0
28344,48737.0,12.6,50.7
28345,40957.0,23.1,54.7
28347,39110.0,12.4,30.2
28348,66129.0,11.3,51.4
28349,54139.0,18.5,52.8
28350,,0.0,97.0
28351,50156.0,21.2,58.0
28352,43728.0,24.5,43.9
28355,,,
28356,72150.0,8.2,54.2
28357,49116.0,13.4,54.8
28358,48467.0,16.9,52.0
28359,,,0.9
28360,46598.0,20.8,51.0
28362,36667.0,15.4,22.9
28363,53269.0,9.1,38.7
28364,34178.0,27.1,45.6
28365,52174.0,14.4,57.4
28366,53310.0,12.7,56.8
28367,,50.0,40.4
28368,,45.5,52.0
28369,40000.0,26.0,52.6
28371,67257.0,12.5,53.1
28372,36552.0,19.0,44.1
28373,81538.0,0.7,64.2
28374,111311.0,3.3,37.5
28375,74327.0,5.9,47.4
28376,66471.0,13.3,49.1
28377,37326.0,27.3,46.5
28378,,,
28379,49149.0,18.8,52.1
28382,68854.0,19.9,51.0
28383,39214.0,16.8,45.4
28384,51167.0,20.8,48.5
28385,66860.0,8.2,55.2
28386,31777.0,34.7,49.4
28387,74830.0,6.0,48.0
28390,62972.0,15.2,45.0
28391,72955.0,11.7,52.4
28392,,40.9,61.7
28393,37544.0,15.1,51.6
28394,79643.0,12.2,51.2
28395,84375.0,6.2,56.9
28396,63250.0,11.2,54.6
28398,47458.0,26.3,56.5
28399,33512.0,11.5,43.9
28401,57968.0,12.2,63.6
28403,54547.0,13.5,63.2
28405,70274.0,10.3,60.3
28409,111048.0,2.8,62.9
28411,97387.0,2.2,64.1
28412,71636.0,8.3,64.6
28420,53935.0,3.9,57.0
28421,60025.0,2.9,47.8
28422,69412.0,10.4,43.7
28423,52250.0,10.5,43.6
28424,48875.0,0.0,58.9
28425,66478.0,8.2,48.6
28428,93241.0,5.6,57.8
28429,72337.0,12.2,55.1
28430,68356.0,7.7,62.3
28431,40888.0,20.8,49.0
28432,90815.0,3.2,67.5
28433,36944.0,30.9,40.3
28434,49643.0,4.3,42.7
28435,46429.0,6.9,55.7
28436,64297.0,1.0,60.1
28438,59199.0,10.7,34.8
28439,32361.0,38.6,59.7
28441,51250.0,10.6,53.2
28442,60964.0,17.7,50.0
28443,90477.0,6.0,56.2
28444,44330.0,16.1,58.9
28445,84016.0,2.1,59.7
28447,77134.0,3.4,55.2
28448,53378.0,7.6,45.5
28449,107563.0,2.9,58.6
28450,69554.0,6.2,52.0
28451,81481.0,6.6,55.0
28452,,44.9,63.1
28453,61165.0,10.7,65.3
28454,73015.0,2.4,56.3
28455,37760.0,31.1,50.2
28456,49670.0,15.5,46.4
28457,78178.0,7.8,67.3
28458,40338.0,18.7,53.6
28460,88908.0,5.6,49.2
28461,82692.0,3.4,37.7
28462,60349.0,11.1,45.3
28463,45239.0,13.7,38.4
28464,60130.0,15.1,58.6
28465,86194.0,6.5,43.5
28466,65558.0,12.2,49.7
28467,75341.0,3.1,36.6
28468,83358.0,5.2,37.5
28469,90684.0,5.8,44.6
28470,65030.0,6.1,50.3
28472,42003.0,17.6,48.8
28478,73388.0,7.2,56.7
28479,80391.0,2.9,55.8
28480,172500.0,0.0,53.5
28501,35118.0,25.8,48.8
28504,53583.0,12.4,50.9
28508,34567.0,27.8,61.6
28509,,0.0,41.2
28510,58839.0,12.1,44.5
28511,55978.0,10.5,43.6
28512,91488.0,7.0,41.6
28513,57285.0,8.8,53.7
28515,31715.0,17.9,30.0
28516,66057.0,6.2,51.7
28518,54127.0,11.9,49.3
28519,38988.0,37.2,48.9
28520,80859.0,0.0,66.3
28521,47813.0,4.3,51.8
28523,45452.0,6.5,61.9
28524,74219.0,0.0,69.6
28525,59191.0,9.9,60.7
28526,39110.0,18.5,45.7
28527,74190.0,2.9,66.9
28528,64000.0,0.0,39.6
28529,65060.0,16.4,46.5
28530,37361.0,14.3,49.3
28531,60000.0,1.9,45.5
28532,60605.0,12.7,52.8
28533,,,0.0
28537,,,0.0
28538,56953.0,20.1,55.4
28539,66976.0,9.5,41.0
28540,65625.0,15.2,49.9
28542,125491.0,0.0,1.5
28543,50649.0,8.5,25.0
28544,52354.0,10.9,46.7
28546,63561.0,6.8,51.5
28547,67588.0,7.0,6.2
28551,49092.0,10.3,58.2
28552,63841.0,0.0,34.0
28553,88984.0,18.5,67.1
28554,,0.0,100.0
28555,69236.0,13.4,51.2
28556,,2.2,37.0
28557,68528.0,7.6,54.3
28560,65411.0,10.9,49.9
28562,75012.0,7.3,52.3
28570,70229.0,7.7,54.0
28571,63393.0,7.2,33.7
28572,55660.0,14.4,58.6
28573,63554.0,12.6,55.6
28574,67416.0,10.1,51.2
28575,,0.0,70.9
28577,96563.0,0.0,35.6
28578,69900.0,19.1,56.7
28579,64519.0,19.8,37.5
28580,50028.0,16.3,39.1
28581,,18.9,46.6
28582,89348.0,1.8,56.3
28584,87414.0,6.9,52.6
28585,60855.0,11.0,51.8
28586,57041.0,14.5,47.1
28587,35833.0,25.8,35.8
28589,,0.0,65.6
28590,83880.0,5.1,66.4
28594,89773.0,3.2,39.7
28601,67817.0,7.4,57.5
28602,62048.0,13.0,61.3
28604,76319.0,4.4,51.1
28605,76477.0,9.1,59.9
28606,56600.0,4.5,45.3
28607,46639.0,9.4,51.6
28609,77679.0,5.8,59.5
28610,65722.0,4.5,65.6
28611,,0.0,73.3
28612,54934.0,7.2,52.2
28613,58707.0,11.0,54.5
28615,51653.0,8.7,57.2
28616,,0.0,20.9
28617,62204.0,9.2,44.2
28618,59653.0,7.9,67.5
28619,34881.0,0.0,30.0
28621,53616.0,18.5,57.4
28622,44028.0,20.3,45.5
28623,53384.0,9.9,57.7
28624,51836.0,8.7,52.3
28625,64060.0,9.0,58.8
28626,73675.0,5.3,55.3
28627,46474.0,8.2,42.7
28628,74375.0,0.0,66.0
28629,,15.6,6.0
28630,63835.0,8.1,55.4
28631,,50.0,40.6
28634,60426.0,11.5,61.4
28635,44901.0,10.5,56.0
28636,65435.0,9.8,56.9
28637,67500.0,15.4,65.2
28638,67135.0,16.2,64.7
28640,53155.0,9.5,46.0
28641,,,0.0
28642,44543.0,8.9,51.8
28643,44509.0,12.3,42.0
28644,52798.0,23.2,60.7
28645,51650.0,11.1,52.9
28646,76736.0,0.0,45.3
28649,47016.0,9.4,51.8
28650,74922.0,9.2,59.1
28651,61623.0,12.1,55.1
28652,,0.0,72.7
28653,,,0.0
28654,57438.0,6.2,59.3
28655,57713.0,13.8,54.6
28657,59702.0,5.0,50.3
28658,72042.0,6.9,57.2
28659,50280.0,14.1,51.1
28660,77278.0,10.0,63.2
28662,,,
28663,80457.0,0.0,48.3
28664,,0.0,24.5
28665,45685.0,21.6,41.8
28666,,82.2,66.7
28667,26354.0,27.4,42.4
28668,,0.0,60.0
28669,47358.0,16.8,52.5
28670,49567.0,9.5,51.0
28671,73929.0,5.6,41.2
28672,163210.0,0.0,95.6
28673,99688.0,2.8,52.5
28675,44560.0,8.6,44.7
28676,60833.0,6.8,51.0
28677,62406.0,15.7,60.8
28678,74845.0,10.0,64.4
28679,65246.0,11.7,62.8
28681,60977.0,8.2,50.4
28682,129390.0,6.3,56.9
28683,45423.0,16.7,52.8
28684,69307.0,1.4,48.1
28685,46406.0,19.1,43.5
28689,70565.0,1.7,56.0
28690,67000.0,6.5,55.1
28692,43103.0,12.4,59.4
28693,62596.0,10.8,63.0
28694,58486.0,4.8,50.9
28697,52988.0,13.1,54.2
28698,54402.0,3.1,59.2
28701,108125.0,3.6,68.5
28702,37275.0,0.0,36.9
28704,81096.0,4.9,64.3
28705,54858.0,9.3,51.7
28707,,30.4,47.6
28708,70435.0,4.1,54.0
28709,,0.0,35.6
28710,,0.0,46.2
28711,74761.0,4.3,47.3
28712,63045.0,9.1,45.5
28713,50882.0,12.0,55.8
28714,58998.0,8.1,50.6
28715,71716.0,8.9,57.6
28716,63141.0,14.4,57.2
28717,76085.0,1.4,66.8
28718,74031.0,0.0,71.7
28719,60658.0,15.3,46.5
28720,63438.0,0.0,71.3
28721,62279.0,3.7,58.4
28722,67760.0,7.0,52.6
28723,45568.0,10.7,55.4
28725,57750.0,27.8,82.5
28726,54152.0,16.8,55.2
28729,84413.0,0.0,60.9
28730,102900.0,5.3,50.6
28731,66309.0,10.0,47.3
28732,81852.0,3.2,59.8
28733,150300.0,21.1,52.4
28734,54021.0,6.6,53.1
28735,,0.0,35.5
28736,70855.0,6.3,54.2
28739,73582.0,8.3,50.2
28740,48214.0,14.1,42.1
28741,70392.0,3.9,45.5
28742,99007.0,10.7,50.4
28743,58011.0,8.8,62.7
28745,117824.0,0.0,47.0
28746,70469.0,11.1,39.6
28747,66000.0,13.5,52.1
28748,59013.0,7.1,56.2
28749,,,
28751,69057.0,7.4,39.9
28752,55783.0,11.6,52.7
28753,52304.0,9.8,51.1
28754,68750.0,8.5,54.5
28755,,,
28756,63663.0,18.2,57.7
28757,115568.0,0.0,47.2
28758,,,100.0
28759,107609.0,0.8,62.4
28761,54869.0,4.3,51.4
28762,66410.0,7.8,51.8
28763,72269.0,8.1,49.3
28766,57708.0,10.7,47.7
28768,71383.0,7.7,43.7
28770,,,
28771,49407.0,3.9,46.9
28772,74583.0,14.9,67.5
28773,70703.0,9.7,52.7
28774,154635.0,0.4,53.7
28775,,0.0,50.8
28777,63378.0,8.7,46.0
28778,73408.0,12.3,47.8
28779,57727.0,9.4,53.0
28781,62045.0,0.0,45.4
28782,72946.0,8.7,47.6
28783,51350.0,9.2,50.0
28785,61769.0,10.7,52.6
28786,59371.0,7.1,53.1
28787,78604.0,6.4,54.4
28788,80938.0,0.0,43.8
28789,51713.0,13.8,49.2
28790,97042.0,2.5,58.5
28791,78827.0,9.3,54.3
28792,55522.0,12.6,56.1
28801,58438.0,11.6,54.3
28803,76662.0,4.2,57.5
28804,88312.0,4.3,51.8
28805,75151.0,6.2,57.6
28806,63273.0,7.7,61.1
28901,44792.0,12.2,54.0
28902,88456.0,5.4,54.9
28904,56480.0,7.6,44.3
28905,57708.0,3.0,56.0
28906,55759.0,6.7,43.8
28909,80875.0,0.0,37.5
29001,65250.0,19.8,50.9
29003,52624.0,17.5,43.2
29006,50379.0,12.0,55.1
29009,57857.0,11.3,57.5
29010,43500.0,19.3,41.4
29014,62422.0,5.1,64.5
29015,43977.0,7.6,41.0
29016,95082.0,5.0,59.8
29018,49167.0,11.0,48.8
29020,64648.0,12.5,50.5
29030,80313.0,18.8,61.6
29031,61143.0,1.3,68.8
29032,58168.0,14.6,47.9
29033,61237.0,9.6,63.1
29036,113986.0,2.4,59.4
29037,72768.0,20.9,43.2
29038,43563.0,14.5,47.7
29039,53382.0,14.7,62.7
29040,65978.0,8.6,44.2
29042,41047.0,17.8,46.3
29044,57297.0,24.1,50.7
29045,87366.0,9.3,63.8
29046,,,100.0
29047,48571.0,13.9,38.4
29048,41774.0,27.3,46.2
29051,71250.0,0.0,52.0
29052,52775.0,15.7,36.8
29053,56703.0,19.1,62.4
29054,91099.0,10.2,58.8
29055,37401.0,20.1,49.6
29056,47031.0,17.6,43.7
29058,52383.0,19.2,51.1
29059,38698.0,13.7,47.8
29061,60307.0,12.5,47.8
29062,,,0.0
29063,91973.0,4.4,65.2
29065,49225.0,12.7,72.7
29067,52077.0,10.8,47.0
29069,48393.0,20.8,59.1
29070,65865.0,9.9,55.2
29072,106382.0,4.8,63.1
29073,77229.0,9.7,63.1
29074,,9.9,26.9
29075,75884.0,8.9,43.0
29078,67727.0,6.8,57.9
29079,,0.0,0.0
29080,36467.0,35.1,36.3
29081,38147.0,3.0,41.3
29082,42833.0,16.4,50.3
29101,56750.0,6.4,45.2
29102,47441.0,12.7,45.2
29104,67096.0,14.1,57.7
29105,94444.0,9.8,47.0
29107,47399.0,6.6,59.0
29108,53558.0,17.4,53.7
29111,76250.0,3.0,56.0
29112,50195.0,10.6,60.1
29113,48857.0,10.7,41.6
29114,56579.0,17.7,47.8
29115,37751.0,20.5,44.8
29117,,,32.8
29118,64167.0,11.9,55.3
29122,138472.0,0.0,73.8
29123,59317.0,15.3,64.7
29125,62778.0,11.7,57.0
29126,73702.0,3.3,71.5
29127,67164.0,5.1,55.7
29128,43571.0,14.0,46.1
29129,61103.0,20.7,46.6
29130,63963.0,5.6,47.6
29133,36987.0,9.5,54.6
29135,49396.0,13.2,49.3
29137,41116.0,20.4,49.0
29138,44579.0,28.6,55.4
29142,54028.0,15.8,49.1
29145,67778.0,5.9,60.5
29146,34318.0,13.4,54.2
29148,56300.0,9.7,40.9
29150,50965.0,12.4,50.1
29152,73592.0,2.7,34.3
29153,60071.0,18.6,51.6
29154,62772.0,9.2,52.0
29160,61964.0,11.6,53.5
29161,50517.0,14.9,51.1
29162,61979.0,12.1,36.6
29163,33971.0,23.7,45.6
29164,49440.0,22.8,52.5
29166,45652.0,19.3,59.2
29168,43911.0,21.6,54.1
29169,57122.0,9.4,58.8
29170,74902.0,8.0,63.9
29172,64430.0,4.1,59.5
29175,73801.0,0.0,49.8
29177,,,0.0
29178,60241.0,17.6,51.3
29180,43330.0,15.5,51.2
29201,32297.0,17.3,55.6
29203,46054.0,23.1,54.6
29204,50189.0,14.6,52.1
29205,64231.0,8.3,66.2
29206,91847.0,2.7,62.4
29207,,,46.0
29208,,,29.1
29209,58772.0,16.2,57.3
29210,50871.0,14.8,56.9
29212,77142.0,8.3,57.9
29223,62408.0,10.8,59.9
29225,,,19.0
29229,74043.0,9.9,62.3
29301,57805.0,13.6,57.8
29302,80819.0,10.5,59.1
29303,48295.0,17.6,55.7
29306,41356.0,29.5,50.2
29307,65850.0,11.0,56.7
29316,74735.0,8.1,65.0
29320,54353.0,0.0,67.0
29321,34464.0,32.4,44.6
29322,69656.0,8.5,53.8
29323,63263.0,12.7,56.3
29324,,0.0,78.1
29325,60259.0,17.5,53.5
29329,35972.0,19.0,27.9
29330,48243.0,17.9,51.6
29331,,0.0,10.2
29332,59091.0,5.3,51.2
29333,,,61.4
29334,81413.0,6.3,68.9
29335,52670.0,9.2,41.1
29338,,,0.0
29340,44123.0,16.5,51.0
29341,58029.0,9.8,53.8
29346,30673.0,33.3,56.8
29349,76168.0,8.5,59.7
29351,49414.0,10.9,61.0
29353,64494.0,11.9,53.1
29355,58500.0,3.3,56.1
29356,64514.0,8.5,48.5
29360,53941.0,16.3,53.5
29364,25089.0,39.7,37.3
29365,76966.0,7.0,62.3
29368,,0.0,98.0
29369,82924.0,4.3,59.8
29370,80104.0,0.0,63.9
29372,46739.0,13.3,50.0
29373,62143.0,0.0,72.9
29374,78397.0,3.5,55.5
29375,158971.0,0.0,75.3
29376,70645.0,7.6,73.2
29377,,52.7,43.6
29378,32356.0,66.3,83.5
29379,40879.0,18.8,48.0
29384,51384.0,13.6,51.1
29385,58249.0,7.4,60.0
29388,79828.0,5.1,65.0
29401,99667.0,7.5,50.0
29403,66944.0,11.0,65.4
29404,54716.0,5.0,32.6
29405,56600.0,8.1,60.5
29406,49815.0,23.5,59.0
29407,85367.0,7.5,67.5
29409,,,16.1
29410,87984.0,11.9,66.6
29412,101509.0,3.6,66.4
29414,99529.0,6.5,68.4
29418,64583.0,5.3,65.6
29420,72661.0,11.7,66.9
29424,,0.0,31.0
29425,,,
29426,64087.0,20.1,57.2
29429,112244.0,10.2,59.4
29431,58571.0,5.8,49.5
29432,54826.0,8.4,49.6
29434,,0.0,31.2
29435,58813.0,10.4,54.1
29436,58434.0,4.1,49.8
29437,61821.0,7.0,57.5
29438,86979.0,3.3,45.0
29439,137396.0,0.0,62.7
29440,56124.0,16.1,49.1
29445,81594.0,4.3,58.2
29446,,20.5,43.8
29448,71967.0,6.0,52.0
29449,56929.0,14.9,47.6
29450,57269.0,10.7,57.7
29451,156979.0,1.6,50.1
29452,113164.0,3.3,61.2
29453,71328.0,7.3,63.7
29455,121372.0,3.8,62.4
29456,78361.0,4.7,65.4
29458,86431.0,14.5,50.1
29461,82666.0,7.5,61.1
29464,111907.0,5.3,63.2
29466,133357.0,3.7,60.4
29468,27032.0,14.8,38.5
29469,,0.0,44.2
29470,86410.0,11.1,72.7
29471,38500.0,18.1,49.7
29472,75325.0,5.2,49.0
29474,40781.0,23.0,43.9
29475,39769.0,4.0,36.7
29477,53894.0,20.7,46.9
29479,51397.0,24.1,54.7
29481,46719.0,10.9,50.9
29482,192813.0,3.0,57.2
29483,85750.0,9.7,60.9
29485,82987.0,5.2,63.4
29486,89578.0,8.3,61.3
29487,105592.0,3.0,62.5
29488,49876.0,22.2,50.2
29492,110509.0,2.8,63.0
29493,,19.4,41.0
29501,71671.0,10.1,59.5
29505,67343.0,9.2,54.3
29506,40311.0,23.6,51.6
29510,55058.0,21.8,58.0
29511,69507.0,15.3,53.4
29512,34734.0,18.1,39.2
29516,57639.0,0.0,65.8
29518,61923.0,13.9,58.2
29519,13777.0,0.0,9.2
29520,42308.0,19.8,51.1
29525,28618.0,16.3,50.1
29526,68825.0,10.1,48.9
29527,52069.0,14.3,51.5
29530,44012.0,21.6,45.0
29532,44482.0,15.3,50.6
29536,46120.0,23.4,51.3
29540,53155.0,20.9,49.1
29541,52067.0,8.9,54.9
29543,55658.0,0.0,39.9
29544,78401.0,5.9,58.9
29545,42083.0,32.5,37.8
29546,32043.0,23.5,45.3
29547,55472.0,20.7,58.3
29550,51491.0,18.7,54.1
29554,55100.0,15.1,55.0
29555,43011.0,32.3,48.4
29556,42365.0,18.5,48.1
29560,46601.0,12.0,56.0
29563,46013.0,9.7,42.0
29564,40000.0,6.3,46.8
29565,44871.0,26.9,48.7
29566,64878.0,8.6,42.3
29567,30893.0,39.9,35.8
29568,62653.0,7.9,50.5
29569,46840.0,14.9,48.2
29570,30768.0,20.8,39.0
29571,37395.0,19.3,46.1
29572,85247.0,6.2,49.2
29574,34112.0,26.2,45.3
29575,71447.0,8.1,49.1
29576,70691.0,5.6,41.5
29577,50955.0,15.5,55.9
29579,79644.0,7.4,57.1
29580,50156.0,0.0,57.0
29581,54701.0,20.5,51.3
29582,71723.0,4.2,42.3
29583,34931.0,19.5,38.4
29584,45625.0,14.9,48.7
29585,81946.0,4.6,42.2
29588,70739.0,4.9,55.5
29589,,,100.0
